time,flow,pressure,volume,pmus,ref
39823.47,-10,4.6,0,-0.0322265625,3815
39823.48,-9.8,4.4,0,0,3815
39823.49,-9.6,4.4,0,0,3815
39823.5,-9.5,4.5,0,-0.01611328125,3815
39823.51,-9.5,4.5,0,-0.01611328125,3815
39823.52,-9.5,4.4,0,-0.0322265625,3815
39823.53,-9.4,4.4,0,-0.0322265625,3815
39823.54,-9.3,4.5,0,0,3815
39823.55,-9.2,4.6,0,-0.0322265625,3815
39823.56,-9,4.5,0,-0.01611328125,3815
39823.57,-8.9,4.4,0,-0.01611328125,3815
39823.58,-8.4,4.4,0,-0.01611328125,3815
39823.59,-8,4.4,0,0,3815
39823.6,-7.8,4.5,0,0,3815
39823.61,-7.9,4.5,0,-0.01611328125,3815
39823.62,-8,4.5,0,-0.01611328125,3815
39823.63,-7.8,4.4,0,-0.01611328125,3815
39823.64,-7.5,4.5,0,0,3815
39823.65,-7.2,4.4,0,-0.01611328125,3815
